worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,avg_daily_distance_km,avg_deliveries_per_day,vehicle_type,primary_shift,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_05800,MUM-07,Mumbai,17,4.1,3,984.0,309.0,29.6,19,Petrol_Bike,Midday_Evening,0,29,145,1,1,Amazon,1,0
w_05801,MUM-07,Mumbai,31,8.4,5,3445.0,1163.0,46.9,40,Petrol_Bike,Evening_Late,0,26,175,1,1,Amazon,0,0
w_05802,MUM-07,Mumbai,35,9.6,6,3635.0,1080.0,63.3,37,Petrol_Bike,Morning_Midday,2,23,112,0,1,Flipkart,0,1
w_05803,MUM-07,Mumbai,2,9.5,6,2811.0,349.0,74.9,67,Petrol_Bike,Morning_Midday,0,25,127,0,1,Flipkart,0,0
w_05804,BLR-03,Bangalore,13,3.7,2,800.0,156.0,35.0,16,Petrol_Bike,Evening_Late,0,15,134,0,1,Flipkart,1,0
w_05805,MUM-07,Mumbai,12,2.2,3,800.0,220.0,32.8,22,Petrol_Bike,Midday_Evening,0,30,146,0,1,Amazon,1,0
w_05806,VAD-04,Vadodara,51,8.5,5,2688.0,679.0,81.0,69,Petrol_Bike,Midday_Evening,1,18,98,1,1,Amazon,0,1
w_05807,MUM-07,Mumbai,19,9.4,6,5139.0,1177.0,46.1,60,Petrol_Bike,Morning_Midday,1,23,107,0,1,Meesho,0,0
w_05808,CHN-06,Chennai,51,3.0,2,800.0,203.0,28.4,10,EV_Scooter,Midday_Evening,0,23,92,1,1,Amazon,1,0
w_05809,DEL-12,Delhi,20,3.8,3,800.0,208.0,24.8,20,EV_Scooter,Midday_Evening,0,31,242,0,0,Flipkart,1,0
w_05810,DEL-12,Delhi,11,4.1,3,800.0,83.0,19.1,13,Cycle,Midday_Evening,0,37,265,0,0,Amazon,1,0
w_05811,MUM-07,Mumbai,14,3.0,3,800.0,122.0,22.6,22,Petrol_Bike,Morning_Midday,0,26,131,1,1,Amazon,1,0
w_05812,CHN-06,Chennai,55,9.0,7,5401.0,1173.0,45.9,58,Petrol_Bike,Evening_Late,2,18,111,0,1,Amazon,0,1
w_05813,BLR-03,Bangalore,3,11.0,7,4723.0,525.0,38.3,65,EV_Scooter,Evening_Late,0,21,74,0,1,Amazon,0,0
w_05814,MUM-07,Mumbai,30,4.0,4,1027.0,195.0,39.0,17,Petrol_Bike,Midday_Evening,0,26,129,1,1,Amazon,1,0
w_05815,VAD-04,Vadodara,6,5.1,3,817.0,136.0,26.7,16,EV_Scooter,Midday_Evening,0,13,64,1,1,Amazon,1,0
w_05816,VAD-04,Vadodara,5,4.6,2,800.0,159.0,30.0,20,Petrol_Bike,Midday_Evening,0,6,118,0,1,Meesho,1,0
w_05817,MUM-07,Mumbai,33,9.6,6,3687.0,898.0,48.4,53,Petrol_Bike,Evening_Late,3,31,159,0,1,Amazon,0,2
w_05818,DEL-12,Delhi,5,11.1,6,4446.0,853.0,83.5,56,Petrol_Bike,Evening_Late,0,38,225,1,0,Flipkart,0,0
w_05819,CHN-06,Chennai,17,8.1,7,3591.0,877.0,86.7,34,Petrol_Bike,Midday_Evening,1,22,117,0,1,Flipkart,0,1
w_05820,DEL-12,Delhi,7,2.6,4,800.0,239.0,22.7,21,Petrol_Bike,Morning_Midday,0,29,245,0,0,Amazon,1,0
w_05821,BLR-03,Bangalore,1,10.4,7,4190.0,1365.0,40.8,45,Petrol_Bike,Midday_Evening,1,22,115,1,1,Amazon,0,0
w_05822,DEL-12,Delhi,19,4.2,3,910.0,266.0,11.1,27,Petrol_Bike,Midday_Evening,0,33,263,1,0,Meesho,1,0
w_05823,BLR-03,Bangalore,13,10.0,6,4569.0,709.0,57.7,70,Cycle,Morning_Midday,0,17,105,0,1,Flipkart,0,0
w_05824,BLR-03,Bangalore,1,10.4,6,4909.0,1233.0,69.7,27,EV_Scooter,Midday_Evening,0,27,96,1,1,Flipkart,0,0
w_05825,MUM-07,Mumbai,6,10.1,7,3818.0,862.0,52.3,39,EV_Scooter,Midday_Evening,2,26,163,0,1,Amazon,0,1
w_05826,MUM-07,Mumbai,1,11.3,6,3414.0,1155.0,55.7,24,Petrol_Bike,Midday_Evening,1,30,138,1,1,Amazon,0,1
w_05827,DEL-12,Delhi,25,8.4,6,3254.0,990.0,12.9,55,Petrol_Bike,Evening_Late,0,37,243,1,0,Flipkart,0,0
w_05828,VAD-04,Vadodara,48,3.4,2,800.0,134.0,32.9,13,Petrol_Bike,Evening_Late,1,15,117,0,1,Amazon,1,1
w_05829,MUM-07,Mumbai,28,11.3,7,5134.0,537.0,24.2,75,Petrol_Bike,Midday_Evening,0,29,121,1,1,Amazon,0,0
w_05830,DEL-12,Delhi,32,8.3,6,2960.0,560.0,24.2,55,Cycle,Midday_Evening,2,36,264,1,0,Flipkart,0,1
w_05831,CHN-06,Chennai,7,8.5,5,3005.0,315.0,28.1,45,EV_Scooter,Midday_Evening,3,23,95,0,1,Amazon,0,2
w_05832,DEL-12,Delhi,21,2.8,2,800.0,166.0,10.6,20,Petrol_Bike,Midday_Evening,1,35,244,0,0,Amazon,1,1
w_05833,BLR-03,Bangalore,12,11.6,6,3623.0,951.0,80.3,56,Petrol_Bike,Morning_Midday,0,24,99,0,1,Flipkart,0,0
w_05834,DEL-12,Delhi,14,9.3,6,4374.0,924.0,80.3,61,Petrol_Bike,Evening_Late,0,30,261,0,0,Amazon,0,1
w_05835,BLR-03,Bangalore,31,3.2,2,800.0,156.0,15.8,23,EV_Scooter,Evening_Late,3,22,121,1,1,Flipkart,1,2
w_05836,DEL-12,Delhi,39,10.0,6,3490.0,678.0,29.6,44,EV_Scooter,Midday_Evening,0,38,250,0,0,Flipkart,0,0
w_05837,BLR-03,Bangalore,8,8.8,7,4508.0,994.0,66.8,37,Petrol_Bike,Morning_Midday,1,20,50,1,1,Amazon,0,1
w_05838,DEL-12,Delhi,2,2.6,3,800.0,160.0,21.2,24,EV_Scooter,Midday_Evening,0,39,251,1,0,Amazon,1,0
w_05839,DEL-12,Delhi,10,8.1,6,2534.0,438.0,76.7,75,Petrol_Bike,Midday_Evening,0,35,220,0,0,Flipkart,0,0
w_05840,DEL-12,Delhi,9,9.6,7,4352.0,1212.0,35.0,69,EV_Scooter,Morning_Midday,0,28,270,0,0,Amazon,0,0
w_05841,DEL-12,Delhi,16,9.7,7,4507.0,935.0,53.8,78,Petrol_Bike,Midday_Evening,0,35,219,0,0,Meesho,0,0
w_05842,MUM-07,Mumbai,28,4.0,4,1034.0,309.0,20.8,10,Petrol_Bike,Midday_Evening,0,25,106,0,1,Amazon,1,0
w_05843,VAD-04,Vadodara,1,8.2,7,3780.0,1121.0,78.7,32,Cycle,Morning_Midday,0,12,106,0,1,Amazon,0,1
w_05844,VAD-04,Vadodara,6,7.5,6,2747.0,531.0,88.1,49,Cycle,Midday_Evening,2,10,153,0,1,Amazon,0,1
w_05845,BLR-03,Bangalore,4,10.6,5,3934.0,478.0,88.3,48,EV_Scooter,Midday_Evening,0,17,69,0,1,Flipkart,0,0
w_05846,MUM-07,Mumbai,42,7.0,7,3316.0,746.0,56.8,51,Petrol_Bike,Midday_Evening,0,26,130,1,1,Amazon,0,0
w_05847,MUM-07,Mumbai,9,10.9,5,2639.0,510.0,78.9,52,Petrol_Bike,Morning_Midday,0,19,144,1,1,Flipkart,0,1
w_05848,BLR-03,Bangalore,7,7.7,6,2185.0,476.0,80.0,66,Petrol_Bike,Morning_Midday,2,20,132,0,1,Amazon,0,1
w_05849,MUM-07,Mumbai,20,10.9,7,6151.0,1636.0,35.3,24,EV_Scooter,Evening_Late,1,36,149,0,1,Amazon,0,1
w_05850,DEL-12,Delhi,6,3.8,2,800.0,159.0,21.7,19,EV_Scooter,Midday_Evening,1,37,287,0,0,Flipkart,1,1
w_05851,MUM-07,Mumbai,11,10.1,5,3415.0,866.0,55.6,58,Petrol_Bike,Evening_Late,0,28,151,0,1,Flipkart,0,0
w_05852,CHN-06,Chennai,74,10.9,6,3922.0,1027.0,72.8,59,Petrol_Bike,Midday_Evening,1,22,75,1,1,Amazon,0,1
w_05853,BLR-03,Bangalore,72,10.4,5,3582.0,367.0,69.7,41,Cycle,Morning_Midday,1,17,103,1,1,Flipkart,0,1
w_05854,BLR-03,Bangalore,8,2.0,3,800.0,230.0,36.1,18,Cycle,Midday_Evening,0,18,116,0,1,Amazon,1,0
w_05855,DEL-12,Delhi,10,4.9,3,984.0,218.0,28.0,24,Petrol_Bike,Morning_Midday,0,35,237,0,0,Amazon,1,0
w_05856,BLR-03,Bangalore,6,3.8,2,800.0,216.0,24.9,22,Petrol_Bike,Evening_Late,0,15,81,0,1,Meesho,1,0
w_05857,MUM-07,Mumbai,1,6.0,6,3026.0,605.0,64.0,47,Petrol_Bike,Evening_Late,3,34,110,1,1,Flipkart,0,2
w_05858,VAD-04,Vadodara,34,2.0,2,800.0,80.0,15.7,29,Petrol_Bike,Morning_Midday,0,9,134,1,1,Flipkart,1,0
w_05859,VAD-04,Vadodara,104,13.8,6,5191.0,1258.0,85.8,25,Petrol_Bike,Midday_Evening,0,16,114,0,1,Flipkart,0,1
w_05860,DEL-12,Delhi,7,11.2,7,5930.0,1226.0,78.1,62,Petrol_Bike,Midday_Evening,1,35,252,0,0,Meesho,0,1
w_05861,DEL-12,Delhi,5,8.8,6,2953.0,784.0,34.6,42,Petrol_Bike,Midday_Evening,0,42,228,0,0,Flipkart,0,0
w_05862,DEL-12,Delhi,9,10.3,6,3908.0,752.0,66.7,46,Petrol_Bike,Midday_Evening,1,36,259,0,0,Meesho,0,1
w_05863,VAD-04,Vadodara,13,8.9,5,2107.0,398.0,90.2,56,EV_Scooter,Morning_Midday,0,13,101,0,1,Meesho,0,0
w_05864,DEL-12,Delhi,3,2.0,2,800.0,131.0,14.9,12,Petrol_Bike,Midday_Evening,0,35,266,1,0,Amazon,1,0
w_05865,BLR-03,Bangalore,7,3.9,3,800.0,213.0,19.5,12,Petrol_Bike,Morning_Midday,0,18,67,1,1,Meesho,1,0
w_05866,DEL-12,Delhi,33,11.3,5,3609.0,416.0,73.0,54,EV_Scooter,Morning_Midday,0,31,264,0,0,Flipkart,0,0
w_05867,BLR-03,Bangalore,13,2.8,2,800.0,236.0,27.0,24,Petrol_Bike,Midday_Evening,0,15,85,0,1,Amazon,1,0
w_05868,MUM-07,Mumbai,43,10.5,6,4181.0,559.0,45.4,40,Petrol_Bike,Morning_Midday,0,21,99,0,1,Amazon,0,0
w_05869,BLR-03,Bangalore,17,12.6,6,5022.0,898.0,52.0,64,Petrol_Bike,Morning_Midday,0,15,62,0,1,Amazon,0,0
w_05870,DEL-12,Delhi,4,2.0,3,800.0,134.0,36.5,15,Petrol_Bike,Midday_Evening,0,35,231,1,0,Flipkart,1,0
w_05871,MUM-07,Mumbai,6,11.0,5,2633.0,646.0,67.9,63,Petrol_Bike,Evening_Late,0,29,125,1,1,Amazon,0,0
w_05872,MUM-07,Mumbai,15,11.2,7,5924.0,1193.0,85.5,38,Petrol_Bike,Midday_Evening,0,21,133,0,1,Amazon,0,0
w_05873,DEL-12,Delhi,3,10.6,5,3981.0,983.0,82.3,41,Petrol_Bike,Morning_Midday,0,35,266,0,0,Flipkart,0,0
w_05874,BLR-03,Bangalore,3,10.2,6,4408.0,671.0,37.1,33,Petrol_Bike,Evening_Late,0,20,102,1,1,Amazon,0,0
w_05875,DEL-12,Delhi,3,8.5,5,2059.0,353.0,42.9,61,Petrol_Bike,Midday_Evening,1,35,242,0,0,Amazon,0,0
w_05876,MUM-07,Mumbai,20,8.5,6,3863.0,821.0,48.4,31,Petrol_Bike,Morning_Midday,0,26,156,0,1,Flipkart,0,0
w_05877,BLR-03,Bangalore,8,10.1,5,2571.0,507.0,64.1,76,Petrol_Bike,Evening_Late,0,17,84,0,1,Amazon,0,0
w_05878,DEL-12,Delhi,39,10.4,6,3799.0,577.0,42.2,49,Petrol_Bike,Midday_Evening,0,33,271,0,0,Amazon,0,1
w_05879,DEL-12,Delhi,4,9.5,5,2689.0,236.0,77.4,45,EV_Scooter,Midday_Evening,0,33,256,0,0,Flipkart,0,1
w_05880,DEL-12,Delhi,1,8.8,6,4991.0,1414.0,34.5,42,Petrol_Bike,Midday_Evening,1,35,269,1,0,Amazon,0,2
w_05881,MUM-07,Mumbai,10,9.3,6,3672.0,376.0,75.8,39,Petrol_Bike,Midday_Evening,1,37,125,0,1,Amazon,0,0
w_05882,DEL-12,Delhi,63,9.4,7,4240.0,781.0,71.2,49,EV_Scooter,Midday_Evening,2,33,269,1,0,Flipkart,0,1
w_05883,MUM-07,Mumbai,12,9.9,6,4052.0,712.0,34.4,36,EV_Scooter,Midday_Evening,0,27,130,1,1,Flipkart,0,0
w_05884,CHN-06,Chennai,3,9.2,5,3286.0,1046.0,58.0,64,Petrol_Bike,Evening_Late,0,22,125,1,1,Amazon,0,1
w_05885,DEL-12,Delhi,2,11.2,6,3763.0,823.0,50.1,62,EV_Scooter,Evening_Late,0,33,240,0,0,Meesho,0,0
w_05886,DEL-12,Delhi,40,9.3,6,4356.0,458.0,38.5,53,Cycle,Midday_Evening,0,39,216,0,0,Amazon,0,1
w_05887,DEL-12,Delhi,5,8.5,6,3183.0,398.0,73.2,62,Petrol_Bike,Midday_Evening,2,26,236,0,0,Meesho,0,1
w_05888,CHN-06,Chennai,56,9.4,6,2300.0,516.0,65.5,37,EV_Scooter,Midday_Evening,1,20,131,1,1,Amazon,0,1
w_05889,BLR-03,Bangalore,23,7.8,5,2175.0,342.0,44.9,33,Petrol_Bike,Evening_Late,0,21,92,0,1,Meesho,0,0
w_05890,DEL-12,Delhi,5,12.5,6,6347.0,839.0,94.4,56,Petrol_Bike,Midday_Evening,0,34,262,1,0,Flipkart,0,1
w_05891,BLR-03,Bangalore,39,10.5,5,3749.0,718.0,54.5,47,Petrol_Bike,Morning_Midday,0,15,69,0,1,Amazon,0,0
w_05892,DEL-12,Delhi,4,9.5,6,3479.0,1168.0,42.6,51,Petrol_Bike,Evening_Late,0,36,261,0,0,Amazon,0,0
w_05893,DEL-12,Delhi,2,11.6,6,5087.0,1002.0,63.2,34,Petrol_Bike,Evening_Late,3,38,235,1,0,Flipkart,0,2
w_05894,MUM-07,Mumbai,5,2.4,3,800.0,207.0,28.2,18,Petrol_Bike,Evening_Late,0,28,109,0,1,Amazon,1,0
w_05895,DEL-12,Delhi,26,9.4,6,4148.0,555.0,37.7,32,EV_Scooter,Morning_Midday,0,32,250,0,0,Meesho,0,0
w_05896,MUM-07,Mumbai,38,8.4,7,4681.0,1376.0,62.4,66,Petrol_Bike,Morning_Midday,0,29,141,1,1,Flipkart,0,1
w_05897,CHN-06,Chennai,8,8.1,6,2791.0,542.0,56.1,49,Petrol_Bike,Midday_Evening,1,21,118,1,1,Amazon,0,1
w_05898,MUM-07,Mumbai,1,9.8,5,3499.0,1092.0,66.3,71,Petrol_Bike,Midday_Evening,1,30,144,1,1,Flipkart,0,1
w_05899,CHN-06,Chennai,2,11.1,7,5929.0,1689.0,41.7,52,Petrol_Bike,Evening_Late,2,27,66,1,1,Amazon,0,1
w_05900,DEL-12,Delhi,4,8.2,6,2171.0,278.0,68.6,38,Petrol_Bike,Midday_Evening,0,25,260,0,0,Amazon,0,0
w_05901,DEL-12,Delhi,3,9.1,6,3011.0,485.0,66.7,61,Cycle,Midday_Evening,1,35,256,1,0,Flipkart,0,1
w_05902,DEL-12,Delhi,15,9.2,6,3453.0,584.0,76.5,32,Cycle,Midday_Evening,0,29,222,1,0,Flipkart,0,0
w_05903,MUM-07,Mumbai,84,10.7,7,5362.0,943.0,68.8,45,Petrol_Bike,Midday_Evening,2,37,130,1,1,Flipkart,0,1
w_05904,MUM-07,Mumbai,26,2.7,2,800.0,233.0,24.7,13,Petrol_Bike,Midday_Evening,0,27,124,0,1,Amazon,1,1
w_05905,VAD-04,Vadodara,3,10.6,6,4179.0,617.0,68.2,15,EV_Scooter,Morning_Midday,0,16,127,1,1,Amazon,0,0
w_05906,DEL-12,Delhi,6,10.6,6,4125.0,980.0,79.1,71,Petrol_Bike,Midday_Evening,1,35,262,0,0,Amazon,0,1
w_05907,DEL-12,Delhi,7,3.3,2,800.0,246.0,35.2,20,Petrol_Bike,Midday_Evening,0,32,247,0,0,Flipkart,1,1
w_05908,BLR-03,Bangalore,17,9.1,6,2673.0,317.0,69.6,28,Petrol_Bike,Morning_Midday,2,15,118,0,1,Flipkart,0,1
w_05909,MUM-07,Mumbai,58,9.6,6,3805.0,662.0,71.7,54,Petrol_Bike,Evening_Late,1,34,75,1,1,Flipkart,0,1
w_05910,MUM-07,Mumbai,7,8.8,6,3314.0,1133.0,66.9,33,Petrol_Bike,Morning_Midday,0,31,129,0,1,Flipkart,0,0
w_05911,DEL-12,Delhi,56,8.2,6,3180.0,1018.0,46.6,54,Petrol_Bike,Midday_Evening,2,42,216,0,0,Amazon,0,1
w_05912,CHN-06,Chennai,99,11.7,6,4385.0,1306.0,62.1,36,Petrol_Bike,Evening_Late,0,22,83,0,1,Meesho,0,0
w_05913,BLR-03,Bangalore,8,4.5,2,800.0,98.0,32.0,21,EV_Scooter,Midday_Evening,0,19,108,0,1,Flipkart,1,0
w_05914,DEL-12,Delhi,8,4.4,2,800.0,246.0,24.1,17,Petrol_Bike,Midday_Evening,0,34,229,0,0,Amazon,1,0
w_05915,DEL-12,Delhi,8,11.5,7,5472.0,1860.0,14.0,53,Petrol_Bike,Morning_Midday,2,34,225,0,0,Amazon,0,1
w_05916,VAD-04,Vadodara,12,8.3,6,2520.0,654.0,53.7,45,Petrol_Bike,Midday_Evening,0,10,174,1,1,Amazon,0,0
w_05917,CHN-06,Chennai,8,9.5,6,3843.0,382.0,35.6,40,EV_Scooter,Morning_Midday,0,22,72,1,1,Amazon,0,0
w_05918,DEL-12,Delhi,29,10.9,6,4466.0,1513.0,59.6,45,Petrol_Bike,Morning_Midday,1,32,301,0,0,Amazon,0,1
w_05919,MUM-07,Mumbai,2,2.0,3,800.0,64.0,14.8,22,EV_Scooter,Midday_Evening,4,29,126,0,1,Meesho,1,2
w_05920,DEL-12,Delhi,7,9.4,7,4976.0,1103.0,94.3,57,EV_Scooter,Midday_Evening,0,35,247,0,0,Amazon,0,1
w_05921,MUM-07,Mumbai,16,7.1,7,3572.0,799.0,36.9,61,Petrol_Bike,Midday_Evening,1,29,144,0,1,Amazon,0,1
w_05922,CHN-06,Chennai,29,10.9,7,4587.0,950.0,51.7,49,Cycle,Morning_Midday,0,28,138,0,1,Flipkart,0,0
w_05923,MUM-07,Mumbai,104,2.5,2,800.0,255.0,24.9,17,Petrol_Bike,Morning_Midday,0,28,102,1,1,Flipkart,1,0
w_05924,DEL-12,Delhi,3,12.2,6,4680.0,883.0,83.0,72,Petrol_Bike,Midday_Evening,0,38,248,1,0,Flipkart,0,0
w_05925,MUM-07,Mumbai,6,5.0,3,811.0,108.0,10.0,13,Petrol_Bike,Evening_Late,0,36,151,0,1,Amazon,1,0
w_05926,BLR-03,Bangalore,1,10.2,7,4308.0,512.0,27.5,34,EV_Scooter,Midday_Evening,0,23,102,0,1,Meesho,0,0
w_05927,BLR-03,Bangalore,4,8.2,6,3724.0,611.0,55.8,66,Petrol_Bike,Evening_Late,0,22,122,1,1,Amazon,0,1
w_05928,DEL-12,Delhi,2,9.1,7,4917.0,822.0,40.2,75,EV_Scooter,Morning_Midday,0,34,272,1,0,Amazon,0,0
w_05929,DEL-12,Delhi,7,9.5,6,4590.0,720.0,68.7,33,Petrol_Bike,Midday_Evening,1,35,305,0,0,Amazon,0,1
w_05930,BLR-03,Bangalore,9,9.5,6,4111.0,413.0,74.1,29,EV_Scooter,Midday_Evening,2,13,99,1,1,Amazon,0,1
w_05931,VAD-04,Vadodara,19,12.0,7,5516.0,776.0,84.8,38,Petrol_Bike,Morning_Midday,0,15,120,0,1,Flipkart,0,0
w_05932,MUM-07,Mumbai,9,11.6,6,4173.0,587.0,61.1,42,Petrol_Bike,Evening_Late,0,29,138,0,1,Flipkart,0,1
w_05933,MUM-07,Mumbai,19,8.4,7,3369.0,903.0,47.6,52,EV_Scooter,Midday_Evening,0,28,127,0,1,Flipkart,0,0
w_05934,CHN-06,Chennai,13,9.6,5,3037.0,455.0,46.3,61,EV_Scooter,Midday_Evening,0,26,126,0,1,Amazon,0,0
w_05935,MUM-07,Mumbai,4,4.1,4,1166.0,251.0,27.1,10,Petrol_Bike,Midday_Evening,0,24,135,1,1,Amazon,1,0
w_05936,BLR-03,Bangalore,2,4.5,3,875.0,266.0,20.6,16,Petrol_Bike,Morning_Midday,0,24,114,0,1,Flipkart,1,0
w_05937,DEL-12,Delhi,21,2.7,2,800.0,185.0,32.9,21,Petrol_Bike,Midday_Evening,0,38,283,1,0,Amazon,1,0
w_05938,MUM-07,Mumbai,63,12.0,5,5139.0,710.0,65.2,39,Petrol_Bike,Midday_Evening,0,28,140,0,1,Amazon,0,0
w_05939,MUM-07,Mumbai,104,7.0,6,2118.0,633.0,36.6,35,Petrol_Bike,Midday_Evening,0,28,142,0,1,Amazon,0,0
w_05940,MUM-07,Mumbai,31,10.4,6,4378.0,949.0,62.9,43,EV_Scooter,Evening_Late,0,29,105,1,1,Flipkart,0,0
w_05941,DEL-12,Delhi,52,10.2,6,2744.0,931.0,67.1,52,Petrol_Bike,Morning_Midday,0,41,247,0,0,Amazon,0,0
w_05942,MUM-07,Mumbai,19,8.4,7,3593.0,598.0,12.2,48,Petrol_Bike,Midday_Evening,0,28,151,1,1,Amazon,0,0
w_05943,VAD-04,Vadodara,16,10.5,6,3506.0,393.0,64.0,44,EV_Scooter,Morning_Midday,0,14,150,1,1,Amazon,0,1
w_05944,BLR-03,Bangalore,13,10.5,6,4011.0,1035.0,59.8,45,Petrol_Bike,Midday_Evening,0,18,50,0,1,Amazon,0,0
w_05945,CHN-06,Chennai,10,2.6,2,800.0,110.0,14.0,23,Petrol_Bike,Midday_Evening,0,29,91,0,1,Flipkart,1,0
w_05946,MUM-07,Mumbai,22,9.3,7,3533.0,1065.0,44.7,53,Cycle,Midday_Evening,0,27,130,0,1,Amazon,0,0
w_05947,MUM-07,Mumbai,7,2.9,3,800.0,175.0,39.9,10,Cycle,Midday_Evening,0,28,109,1,1,Flipkart,1,0
w_05948,VAD-04,Vadodara,10,8.2,7,3206.0,1099.0,53.9,45,Cycle,Midday_Evening,0,19,95,0,1,Flipkart,0,1
w_05949,DEL-12,Delhi,3,9.7,6,5142.0,737.0,63.0,55,Petrol_Bike,Midday_Evening,0,35,271,1,0,Amazon,0,0
w_05950,BLR-03,Bangalore,19,4.8,3,800.0,232.0,31.3,29,Petrol_Bike,Morning_Midday,0,22,134,0,1,Flipkart,1,0
w_05951,MUM-07,Mumbai,4,5.1,2,800.0,128.0,26.4,21,Cycle,Morning_Midday,1,25,80,0,1,Flipkart,1,0
w_05952,MUM-07,Mumbai,12,3.7,4,800.0,151.0,29.9,18,Petrol_Bike,Evening_Late,2,28,126,0,1,Flipkart,1,2
w_05953,BLR-03,Bangalore,20,2.8,4,800.0,171.0,10.7,24,Petrol_Bike,Morning_Midday,2,23,106,1,1,Amazon,1,2
w_05954,DEL-12,Delhi,21,4.2,2,800.0,136.0,35.0,26,Petrol_Bike,Midday_Evening,0,33,279,0,0,Amazon,1,0
w_05955,VAD-04,Vadodara,26,11.4,6,5232.0,1200.0,55.9,21,EV_Scooter,Midday_Evening,0,14,122,0,1,Amazon,0,1
w_05956,DEL-12,Delhi,9,7.4,6,2866.0,433.0,83.5,46,EV_Scooter,Midday_Evening,1,36,304,0,0,Amazon,0,1
w_05957,MUM-07,Mumbai,19,12.2,6,5254.0,1067.0,51.2,41,Petrol_Bike,Evening_Late,0,25,130,0,1,Amazon,0,0
w_05958,MUM-07,Mumbai,7,10.7,5,3443.0,822.0,90.7,57,Petrol_Bike,Morning_Midday,0,27,162,0,1,Amazon,0,0
w_05959,BLR-03,Bangalore,1,7.2,6,2799.0,698.0,56.3,57,Petrol_Bike,Morning_Midday,0,18,79,0,1,Flipkart,0,0
w_05960,BLR-03,Bangalore,20,8.6,6,2661.0,679.0,62.0,52,Petrol_Bike,Midday_Evening,4,18,96,1,1,Flipkart,0,2
w_05961,DEL-12,Delhi,16,7.1,7,2629.0,691.0,62.1,57,Petrol_Bike,Morning_Midday,0,40,230,0,0,Flipkart,0,0
w_05962,CHN-06,Chennai,33,10.5,5,3309.0,789.0,35.4,59,Petrol_Bike,Midday_Evening,1,28,127,0,1,Amazon,0,1
w_05963,DEL-12,Delhi,11,3.4,3,800.0,153.0,10.0,19,EV_Scooter,Midday_Evening,1,32,257,0,0,Flipkart,1,1
w_05964,BLR-03,Bangalore,2,9.8,6,4439.0,1081.0,58.9,41,Petrol_Bike,Evening_Late,3,18,103,1,1,Meesho,0,2
w_05965,DEL-12,Delhi,11,3.8,3,800.0,267.0,24.0,29,Petrol_Bike,Evening_Late,0,37,253,0,0,Amazon,1,0
w_05966,BLR-03,Bangalore,29,4.1,3,804.0,117.0,22.0,16,Cycle,Midday_Evening,0,24,109,0,1,Amazon,1,0
w_05967,CHN-06,Chennai,19,11.0,5,4459.0,1090.0,93.2,44,Petrol_Bike,Midday_Evening,0,24,114,0,1,Flipkart,0,1
w_05968,VAD-04,Vadodara,10,9.9,6,4330.0,1207.0,105.6,52,EV_Scooter,Midday_Evening,1,15,91,1,1,Meesho,0,1
w_05969,CHN-06,Chennai,2,9.5,6,3769.0,1276.0,10.0,65,Petrol_Bike,Midday_Evening,0,24,82,0,1,Amazon,0,0
w_05970,BLR-03,Bangalore,4,10.7,6,3666.0,1085.0,62.5,45,Petrol_Bike,Midday_Evening,0,20,95,1,1,Amazon,0,0
w_05971,BLR-03,Bangalore,19,9.3,6,3794.0,661.0,63.0,52,Petrol_Bike,Midday_Evening,0,15,111,1,1,Meesho,0,0
w_05972,MUM-07,Mumbai,2,11.7,6,5170.0,1228.0,95.8,79,EV_Scooter,Midday_Evening,2,28,176,1,1,Flipkart,0,2
w_05973,BLR-03,Bangalore,8,3.2,3,800.0,278.0,10.0,14,Petrol_Bike,Midday_Evening,0,23,102,0,1,Flipkart,1,0
w_05974,BLR-03,Bangalore,12,10.4,5,3544.0,1108.0,88.7,57,Petrol_Bike,Evening_Late,0,18,120,0,1,Flipkart,0,0
w_05975,MUM-07,Mumbai,38,8.4,6,2840.0,455.0,43.4,74,Petrol_Bike,Midday_Evening,0,28,90,0,1,Flipkart,0,0
w_05976,CHN-06,Chennai,22,5.1,3,1080.0,235.0,34.8,10,Petrol_Bike,Evening_Late,0,22,155,1,1,Meesho,1,1
w_05977,VAD-04,Vadodara,31,10.0,7,4465.0,1204.0,80.9,59,Petrol_Bike,Evening_Late,2,5,130,0,1,Amazon,0,1
w_05978,MUM-07,Mumbai,16,6.8,6,2366.0,281.0,70.2,37,Petrol_Bike,Midday_Evening,2,28,129,0,1,Amazon,0,1
w_05979,DEL-12,Delhi,5,12.7,5,4782.0,1289.0,61.0,44,EV_Scooter,Evening_Late,0,36,256,0,0,Amazon,0,0
w_05980,DEL-12,Delhi,6,9.0,6,4181.0,778.0,66.1,44,Petrol_Bike,Midday_Evening,0,33,233,0,0,Flipkart,0,0
w_05981,DEL-12,Delhi,4,3.0,2,800.0,146.0,19.2,25,EV_Scooter,Morning_Midday,0,31,240,1,0,Amazon,1,0
w_05982,VAD-04,Vadodara,21,9.0,6,3279.0,836.0,58.0,81,Petrol_Bike,Morning_Midday,0,11,162,0,1,Flipkart,0,0
w_05983,CHN-06,Chennai,6,9.7,6,3426.0,425.0,67.1,38,EV_Scooter,Morning_Midday,1,25,81,1,1,Flipkart,0,1
